Operateur;x;y;2G;3G;4G
20820;5.566;46.795;1;1;1
20810;5.41;43.286;1;1;1
20801;5.411;43.308;1;1;1
20801;5.566;46.795;1;1;0
20820;5.41;43.269;1;1;1
20815;5.412;43.321;0;1;1
20820;5.409;43.246;1;1;1
20801;5.409;43.257;0;0;0
20820;5.418;43.471;1;1;1
20810;5.412;43.33;1;1;1
20801;5.41;43.269;1;1;1
20815;5.503;45.412;0;1;1
20801;5.503;45.412;1;1;0
20801;5.494;45.201;1;1;0
20810;5.412;43.3;1;1;1
20801;5.412;43.3;1;1;1
20810;5.42;43.507;1;1;1
20815;5.644;48.361;0;1;1
20820;5.599;47.456;1;1;1
20810;5.599;47.456;1;1;1
20801;5.644;48.361;1;1;0
20815;5.599;47.456;0;1;1
20820;5.412;43.3;1;1;1
20801;5.414;43.35;1;1;1
20801;5.409;43.215;1;1;0
20801;5.622;47.903;0;1;0
20815;5.622;47.903;0;1;0
20810;5.411;43.267;1;1;1
20810;5.412;43.278;1;1;1
20815;5.415;43.336;0;1;1
20810;5.411;43.235;1;1;1
20810;5.623;47.902;1;1;0
20801;5.411;43.234;1;1;1
20801;5.415;43.33;0;1;1
20815;5.415;43.305;0;1;1
20820;5.415;43.306;1;1;1
20801;5.565;46.685;1;1;0
20801;5.451;44.165;1;1;0
20810;5.427;43.591;1;1;1
20810;5.702;49.423;1;1;0
20801;5.702;49.423;1;1;0
20820;5.508;45.423;1;1;1
20810;5.508;45.423;1;1;1
20815;5.416;43.311;0;1;1
20801;5.416;43.312;1;1;1
20820;5.573;46.829;1;1;1
20810;5.573;46.829;1;1;1
20801;5.415;43.279;1;1;1
20815;5.414;43.245;0;1;0
20815;5.426;43.547;0;1;1
20815;5.415;43.274;0;1;1
20820;5.417;43.327;1;1;1
20810;5.415;43.274;1;1;1
20820;5.415;43.274;1;1;1
20820;5.503;45.297;1;0;0
20815;5.417;43.327;0;1;1
20810;5.418;43.327;1;1;1
20801;5.426;43.527;1;1;1
20801;5.426;43.527;0;1;0
20815;5.419;43.358;0;1;1
20810;5.432;43.661;0;1;0
20820;5.415;43.261;1;1;1
20815;5.415;43.261;0;1;1
20810;5.415;43.238;1;1;1
20820;5.542;46.133;1;1;0
20801;5.416;43.274;1;1;1
20820;5.672;48.79;1;1;0
20815;5.415;43.238;0;1;1
20820;5.507;45.363;1;1;1
20810;5.542;46.133;1;1;0
20810;5.507;45.363;1;1;1
20820;5.415;43.238;1;1;1
20801;5.416;43.262;1;1;1
20810;5.427;43.522;1;1;1
20820;5.43;43.591;1;1;1
20801;5.419;43.326;1;1;1
20815;5.431;43.591;0;1;1
20801;5.431;43.591;1;1;1
20810;5.417;43.258;1;1;1
20801;5.54;46.065;1;0;0
20801;5.429;43.535;0;0;0
20801;5.429;43.552;1;1;0
20801;5.429;43.534;0;0;1
20820;5.419;43.294;1;1;1
20815;5.419;43.302;0;1;1
20801;5.419;43.297;0;1;1
20810;5.419;43.302;1;1;1
20801;5.419;43.302;1;1;1
20810;5.421;43.338;1;1;1
20815;5.419;43.294;0;1;1
20820;5.421;43.338;1;1;1
20815;5.429;43.534;0;1;1
20815;5.42;43.318;0;1;1
20820;5.42;43.318;1;1;1
20810;5.419;43.294;1;1;1
20801;5.419;43.291;1;1;1
20801;5.643;48.168;0;1;0
20810;5.643;48.168;1;1;0
20815;5.569;46.66;0;1;1
20815;5.643;48.168;0;1;0
20820;5.569;46.66;1;1;1
20810;5.569;46.66;1;1;1
20801;5.43;43.543;1;1;0
20810;5.42;43.318;1;1;1
20815;5.43;43.552;0;1;0
20815;5.57;46.671;0;1;1
20810;5.43;43.546;1;1;1
20820;5.43;43.552;1;1;1
20820;5.42;43.298;1;1;1
20801;5.57;46.672;1;1;0
20820;5.507;45.296;1;1;1
20815;5.507;45.296;0;1;1
20810;5.43;43.531;1;1;1
20820;5.422;43.355;1;1;1
20820;5.431;43.546;1;1;1
20815;5.571;46.678;0;1;1
20801;5.431;43.546;1;1;0
20801;5.469;44.433;1;1;0
20810;5.469;44.433;1;1;0
20815;5.469;44.433;0;1;0
20810;5.507;45.296;1;1;1
20810;5.43;43.523;1;1;1
20815;5.419;43.253;0;1;1
20801;5.419;43.253;1;1;1
20820;5.419;43.253;1;1;1
20810;5.419;43.253;1;1;1
20801;5.629;47.852;0;1;0
20810;5.629;47.853;1;1;0
20815;5.629;47.853;0;1;0
20815;5.425;43.383;0;1;0
20815;5.421;43.28;0;1;1
20810;5.536;45.883;1;1;1
20801;5.536;45.883;1;0;0
20801;5.538;45.925;0;1;0
20820;5.432;43.518;1;1;1
20820;5.536;45.883;1;1;1
20810;5.422;43.279;1;1;1
20815;5.551;46.206;0;1;1
20801;5.423;43.308;0;1;1
20820;5.551;46.207;1;1;1
20810;5.551;46.207;1;1;1
20815;5.432;43.527;0;1;1
20810;5.432;43.527;1;1;1
20810;5.432;43.514;1;1;1
20801;5.548;46.131;1;1;0
20815;5.548;46.131;0;1;1
20815;5.424;43.309;0;1;1
20801;5.552;46.207;1;1;1
20801;5.579;46.755;1;1;0
20810;5.433;43.496;1;1;1
20820;5.434;43.527;1;1;1
20801;5.433;43.496;1;1;1
20801;5.435;43.528;1;1;1
20801;5.424;43.279;0;0;0
20801;5.576;46.678;1;1;1
20820;5.713;49.412;1;1;1
20810;5.713;49.412;1;1;1
20815;5.713;49.412;0;1;1
20810;5.426;43.313;1;1;0
20801;5.543;45.952;1;1;0
20820;5.426;43.313;1;1;1
20815;5.534;45.773;0;1;0
20801;5.534;45.773;0;1;0
20810;5.436;43.537;0;1;1
20810;5.435;43.519;1;1;1
20801;5.435;43.519;1;1;1
20801;5.424;43.247;1;1;1
20815;5.435;43.519;0;1;1
20810;5.535;45.773;1;1;0
20815;5.428;43.33;0;1;1
20810;5.435;43.504;1;0;0
20810;5.689;48.935;1;1;1
20801;5.689;48.935;1;1;0
20810;5.428;43.331;1;1;1
20801;5.628;47.698;0;1;0
20810;5.628;47.698;1;1;0
20815;5.628;47.698;0;1;0
20820;5.428;43.306;1;1;1
20810;5.428;43.306;1;1;1
20810;5.435;43.472;1;1;1
20801;5.435;43.472;1;1;0
20820;5.437;43.523;1;1;1
20810;5.54;45.831;1;1;0
20815;5.54;45.831;0;1;0
20801;5.54;45.831;0;1;0
20820;5.54;45.847;1;1;1
20820;5.703;49.165;1;1;0
20810;5.703;49.164;0;1;0
20801;5.703;49.164;1;1;0
20815;5.703;49.164;0;1;0
20810;5.426;43.245;1;1;1
20815;5.58;46.685;0;1;1
20810;5.541;45.848;1;1;1
20810;5.543;45.907;1;1;0
20815;5.543;45.907;0;1;0
20820;5.58;46.681;1;1;1
20810;5.58;46.681;1;1;1
20801;5.435;43.445;1;1;1
20820;5.435;43.445;1;1;1
20801;5.429;43.306;1;1;1
20810;5.429;43.29;1;1;1
20801;5.627;47.637;0;1;0
20801;5.429;43.269;1;1;0
20815;5.628;47.637;0;1;0
20810;5.628;47.637;1;1;0
20801;5.564;46.299;1;1;0
20810;5.564;46.299;1;1;0
20815;5.564;46.299;0;1;0
20810;5.657;48.211;1;1;0
20801;5.657;48.211;0;1;0
20815;5.657;48.211;0;1;0
20820;5.43;43.284;1;1;1
20810;5.432;43.316;1;1;1
20801;5.441;43.527;1;0;0
20801;5.726;49.517;1;1;1
20810;5.442;43.527;0;1;1
20810;5.726;49.518;1;1;1
20820;5.726;49.518;1;1;1
20815;5.726;49.518;0;1;1
20810;5.442;43.531;0;1;1
20810;5.706;49.144;1;0;0
20820;5.442;43.526;0;1;0
20820;5.58;46.591;1;1;1
20810;5.58;46.591;1;1;1
20810;5.443;43.556;1;1;1
20810;5.442;43.514;1;1;1
20801;5.442;43.526;0;0;0
20801;5.443;43.542;1;1;0
20820;5.443;43.529;1;1;1
20820;5.432;43.264;1;1;1
20801;5.443;43.525;1;1;0
20810;5.433;43.286;1;1;1
20810;5.443;43.53;0;1;1
20820;5.436;43.356;1;0;1
20810;5.432;43.25;1;1;1
20801;5.433;43.293;0;1;1
20820;5.432;43.25;1;1;1
20810;5.443;43.527;1;1;1
20820;5.443;43.526;1;1;1
20810;5.439;43.429;1;1;1
20801;5.443;43.511;1;1;1
20820;5.443;43.511;1;1;1
20820;5.444;43.524;1;1;1
20801;5.444;43.531;1;1;1
20810;5.444;43.529;1;1;1
20815;5.515;45.143;0;1;1
20815;5.443;43.511;0;1;1
20801;5.444;43.524;1;1;1
20810;5.444;43.524;1;1;1
20820;5.515;45.142;1;1;1
20810;5.515;45.142;1;1;1
20801;5.44;43.429;1;1;1
20815;5.444;43.524;0;1;1
20810;5.435;43.311;1;1;1
20801;5.435;43.315;1;1;1
20801;5.445;43.545;1;1;0
20810;5.434;43.275;1;1;1
20815;5.433;43.25;0;1;1
20815;5.444;43.53;0;1;1
20801;5.433;43.25;1;1;0
20810;5.542;45.74;0;1;0
20801;5.652;48.022;0;1;0
20815;5.652;48.022;0;1;0
20810;5.652;48.022;1;1;0
20801;5.434;43.275;1;1;1
20810;5.436;43.308;1;1;1
20820;5.437;43.333;1;1;1
20801;5.437;43.329;1;1;1
20820;5.467;44.03;1;1;1
20810;5.467;44.03;0;0;1
20815;5.467;44.03;0;1;1
20820;5.527;45.385;1;1;1
20815;5.527;45.385;0;1;1
20815;5.436;43.308;0;1;1
20820;5.445;43.532;1;1;1
20815;5.435;43.299;0;1;1
20820;5.436;43.308;1;1;1
20810;5.435;43.297;1;1;1
20801;5.446;43.535;1;1;1
20801;5.446;43.535;0;0;0
20801;5.446;43.535;0;0;0
20801;5.446;43.535;0;0;0
20810;5.445;43.521;1;1;1
20820;5.445;43.528;1;1;1
20810;5.437;43.328;1;1;1
20810;5.446;43.527;0;1;1
20801;5.446;43.529;0;0;0
20820;5.436;43.299;1;1;1
20810;5.446;43.533;1;1;1
20810;5.446;43.527;1;1;1
20801;5.436;43.298;1;1;1
20820;5.435;43.274;1;1;1
20815;5.435;43.274;0;1;1
20810;5.446;43.53;1;1;1
20810;5.439;43.351;1;1;1
20801;5.621;47.356;1;1;0
20815;5.621;47.356;0;1;0
20810;5.621;47.356;1;1;0
20810;5.703;48.991;1;1;0
20820;5.438;43.33;1;1;1
20801;5.439;43.351;1;1;0
20820;5.446;43.528;1;1;1
20820;5.447;43.53;1;1;1
20810;5.447;43.531;0;1;1
20801;5.447;43.527;1;1;1
20801;5.447;43.528;0;0;0
20801;5.447;43.53;1;0;0
20810;5.447;43.527;0;1;1
20820;5.447;43.539;1;1;1
20810;5.447;43.532;0;1;1
20801;5.447;43.52;1;1;1
20810;5.447;43.529;1;1;1
20820;5.54;45.623;1;1;1
20810;5.447;43.525;0;1;1
20801;5.448;43.53;1;0;0
20801;5.447;43.527;0;0;0
20810;5.448;43.529;1;1;1
20820;5.448;43.528;1;1;1
20815;5.448;43.529;0;1;1
20810;5.448;43.528;0;1;1
20801;5.448;43.529;1;0;0
20801;5.448;43.528;0;0;0
20801;5.531;45.409;0;1;0
20820;5.448;43.526;1;1;1
20810;5.448;43.526;1;1;1
20810;5.447;43.503;1;1;1
20815;5.447;43.503;0;1;1
20801;5.439;43.319;1;1;1
20801;5.448;43.527;1;0;0
20810;5.732;49.504;1;1;1
20820;5.732;49.504;1;1;1
20815;5.438;43.294;0;1;1
20810;5.448;43.527;0;1;1
20801;5.448;43.528;1;0;0
20801;5.439;43.311;0;1;1
20801;5.449;43.538;1;1;1
20801;5.449;43.53;0;0;0
20810;5.449;43.53;1;1;1
20810;5.449;43.537;1;1;1
20810;5.446;43.451;1;1;0
20820;5.449;43.527;1;1;1
20810;5.449;43.528;0;1;1
20801;5.449;43.527;0;0;0
20820;5.449;43.529;1;1;1
20801;5.439;43.288;1;1;1
20820;5.527;45.28;1;1;1
20815;5.527;45.28;0;1;1
20810;5.45;43.524;1;1;1
20801;5.527;45.28;1;1;0
20810;5.45;43.532;0;1;0
20815;5.442;43.344;0;1;1
20810;5.458;43.721;1;1;0
20801;5.458;43.721;1;1;0
20810;5.527;45.281;1;1;1
20810;5.45;43.531;0;1;1
20820;5.458;43.721;1;1;0
20801;5.45;43.526;1;1;0
20810;5.45;43.526;1;1;1
20820;5.45;43.522;1;1;1
20801;5.441;43.305;1;1;1
20810;5.442;43.319;1;1;1
20815;5.442;43.319;0;1;1
20820;5.45;43.517;1;1;1
20820;5.451;43.528;1;1;1
20801;5.451;43.528;1;1;0
20801;5.441;43.289;0;0;0
20820;5.451;43.527;1;1;1
20815;5.451;43.527;0;1;1
20820;5.543;45.604;1;1;1
20815;5.543;45.604;0;1;0
20801;5.543;45.604;1;1;1
20810;5.451;43.531;1;1;1
20810;5.451;43.527;1;1;1
20801;5.439;43.231;1;1;1
20815;5.439;43.231;0;1;1
20810;5.591;46.609;1;1;0
20820;5.452;43.528;1;1;1
20801;5.607;46.934;1;1;0
20820;5.457;43.643;1;1;1
20810;5.457;43.643;1;1;1
20810;5.44;43.231;1;1;1
20801;5.726;49.288;1;1;1
20801;5.69;48.603;1;1;1
20810;5.442;43.286;1;1;1
20820;5.69;48.603;1;1;1
20810;5.69;48.603;1;1;1
20815;5.69;48.603;0;1;1
20815;5.45;43.456;0;1;1
20801;5.45;43.456;1;1;1
20820;5.44;43.231;1;1;1
20810;5.453;43.527;0;1;1
20801;5.532;45.32;0;1;1
20820;5.685;48.495;1;1;1
20810;5.685;48.495;1;1;1
20820;5.571;46.173;1;1;1
20810;5.571;46.173;1;1;1
20810;5.453;43.527;0;1;0
20820;5.453;43.524;1;1;1
20801;5.535;45.375;0;1;1
20810;5.45;43.437;1;1;1
20820;5.45;43.436;1;1;1
20815;5.45;43.436;0;1;1
20815;5.454;43.532;0;1;1
20810;5.454;43.525;1;0;0
20820;5.444;43.293;1;1;1
20820;5.611;46.975;1;1;1
20801;5.611;46.975;1;1;0
20810;5.674;48.264;1;1;0
20810;5.611;46.975;1;1;1
20801;5.675;48.264;0;1;0
20815;5.675;48.264;0;1;0
20810;5.454;43.524;0;1;1
20801;5.454;43.524;0;1;1
20820;5.467;43.815;1;1;0
20801;5.467;43.815;1;1;1
20801;5.441;43.213;1;1;0
20801;5.574;46.189;1;1;1
20810;5.574;46.189;1;1;0
20801;5.445;43.278;1;1;1
20810;5.455;43.518;0;1;1
20810;5.443;43.213;1;1;0
20801;5.456;43.515;1;1;1
20820;5.443;43.213;1;1;0
20810;5.663;47.986;1;1;0
20801;5.663;47.986;0;1;0
20815;5.663;47.986;0;1;0
20810;5.455;43.485;1;1;1
20801;5.573;46.127;0;0;0
20801;5.691;48.531;1;1;1
20801;5.456;43.516;1;1;1
20801;5.598;46.654;1;1;1
20810;5.542;45.442;1;1;1
20801;5.449;43.333;1;1;1
20815;5.447;43.289;0;1;1
20810;5.448;43.312;1;1;1
20815;5.459;43.563;0;1;1
20801;5.448;43.301;1;1;1
20810;5.457;43.511;1;1;1
20810;5.448;43.3;1;1;1
20801;5.46;43.562;1;1;1
20801;5.45;43.339;1;1;1
20820;5.46;43.562;1;1;0
20815;5.451;43.34;0;1;1
20810;5.451;43.34;1;1;1
20815;5.449;43.3;0;1;0
20801;5.449;43.293;1;1;1
20820;5.451;43.34;1;1;0
20801;5.601;46.666;1;0;1
20810;5.493;44.316;1;1;0
20815;5.493;44.316;0;1;0
20820;5.452;43.351;1;1;1
20815;5.601;46.667;0;1;1
20801;5.72;49.034;1;1;0
20815;5.459;43.511;0;1;1
20801;5.494;44.315;0;1;0
20820;5.576;46.127;1;1;0
20810;5.576;46.127;1;0;0
20810;5.735;49.292;1;1;1
20815;5.735;49.292;0;1;1
20815;5.658;47.794;0;1;0
20810;5.658;47.794;1;1;0
20801;5.658;47.794;0;1;0
20810;5.461;43.525;1;1;1
20801;5.746;49.501;1;1;1
20810;5.452;43.326;1;1;1
20801;5.452;43.326;1;1;1
20801;5.461;43.524;1;1;1
20815;5.545;45.42;0;1;1
20801;5.462;43.555;1;1;0
20820;5.746;49.495;1;1;1
20815;5.746;49.495;0;1;0
20815;5.453;43.326;0;1;1
20801;5.597;46.512;1;1;0
20820;5.736;49.293;1;1;1
20820;5.462;43.525;1;1;1
20810;5.459;43.459;1;1;1
20815;5.64;47.403;0;1;1
20820;5.64;47.403;1;1;0
20801;5.606;46.694;1;1;0
20820;5.606;46.694;1;1;1
20810;5.606;46.694;1;1;1
20820;5.548;45.445;1;1;0
20801;5.458;43.41;0;1;0
20820;5.598;46.512;1;1;1
20810;5.598;46.512;1;1;1
20820;5.453;43.302;1;1;1
20820;5.455;43.329;1;1;1
20810;5.465;43.554;1;1;1
20801;5.544;45.349;1;1;0
20820;5.637;47.302;1;1;0
20801;5.637;47.302;1;1;0
20810;5.637;47.302;1;1;0
20815;5.637;47.302;0;1;0
20820;5.555;45.569;1;1;0
20801;5.549;45.445;1;1;0
20810;5.454;43.291;1;1;1
20801;5.454;43.285;1;1;1
20801;5.69;48.348;1;1;1
20810;5.464;43.518;1;1;1
20801;5.454;43.293;1;1;1
20801;5.456;43.329;0;0;1
20810;5.455;43.285;1;1;1
20801;5.69;48.342;1;1;0
20820;5.455;43.292;1;1;1
20810;5.469;43.607;1;1;1
20815;5.485;43.979;0;1;0
20810;5.589;46.271;1;1;0
20815;5.589;46.272;0;1;0
20801;5.589;46.272;0;1;0
20815;5.456;43.292;0;1;1
20820;5.68;48.129;1;1;1
20801;5.56;45.634;1;1;1
20820;5.485;43.977;1;1;0
20810;5.485;43.977;1;1;0
20801;5.485;43.977;0;1;0
20801;5.68;48.129;1;1;0
20815;5.56;45.634;0;1;1
20810;5.681;48.129;1;1;1
20801;5.612;46.747;1;1;0
20820;5.547;45.347;1;1;1
20820;5.613;46.747;1;1;1
20810;5.613;46.747;1;1;1
20801;5.754;49.515;1;1;1
20820;5.458;43.317;1;1;1
20801;5.463;43.439;1;1;0
20820;5.458;43.311;1;1;1
20801;5.458;43.318;1;1;1
20815;5.458;43.318;0;1;1
20810;5.458;43.318;1;1;1
20801;5.46;43.347;0;0;0
20815;5.548;45.337;0;1;1
20810;5.482;43.855;1;1;0
20801;5.468;43.536;1;1;0
20820;5.468;43.536;1;1;1
20810;5.468;43.536;1;1;1
20801;5.505;44.37;1;1;0
20815;5.465;43.444;0;1;0
20801;5.465;43.444;1;1;1
20810;5.458;43.287;1;1;1
20820;5.461;43.346;1;1;1
20820;5.505;44.37;1;1;1
20810;5.505;44.37;1;1;1
20815;5.505;44.37;0;1;1
20810;5.461;43.348;1;1;1
20801;5.491;44.029;1;1;0
20820;5.546;45.26;1;1;1
20815;5.546;45.26;0;1;1
20810;5.546;45.259;1;1;1
20820;5.727;48.97;1;0;0
20801;5.727;48.97;1;1;1
20810;5.64;47.242;1;1;0
20801;5.64;47.242;1;1;0
20815;5.57;45.79;0;1;0
20810;5.57;45.79;1;1;0
20810;5.459;43.296;1;1;1
20801;5.571;45.79;0;1;0
20820;5.469;43.513;1;1;1
20820;5.459;43.284;1;1;1
20815;5.459;43.284;0;1;1
20801;5.469;43.513;1;1;1
20801;5.46;43.305;1;1;1
20820;5.46;43.305;1;0;0
20810;5.584;46.06;1;1;0
20815;5.584;46.06;0;1;0
20815;5.52;44.662;0;1;0
20810;5.758;49.522;1;1;1
20820;5.52;44.662;1;1;0
20801;5.52;44.662;0;1;0
20810;5.52;44.662;1;1;0
20820;5.758;49.522;1;1;1
20801;5.758;49.522;1;1;1
20801;5.584;46.06;0;1;0
20810;5.463;43.359;1;1;1
20801;5.756;49.486;1;1;1
20810;5.47;43.514;1;1;1
20815;5.47;43.512;0;1;1
20820;5.468;43.464;1;1;1
20810;5.47;43.514;1;1;0
20810;5.555;45.415;1;1;1
20820;5.623;46.843;1;1;0
20815;5.558;45.48;0;1;1
20810;5.463;43.332;1;1;1
20815;5.671;47.822;0;1;0
20820;5.556;45.416;1;1;1
20810;5.474;43.581;1;1;1
20810;5.672;47.823;1;1;0
20801;5.672;47.823;0;1;0
20801;5.475;43.581;0;0;1
20801;5.64;47.186;1;1;1
20820;5.614;46.63;1;1;1
20810;5.614;46.63;1;1;1
20820;5.546;45.18;1;1;1
20810;5.546;45.18;1;1;1
20801;5.564;45.567;1;1;1
20801;5.557;45.412;1;1;1
20801;5.762;49.527;0;1;1
20801;5.464;43.313;1;1;1
20801;5.469;43.429;1;1;1
20810;5.47;43.429;1;1;1
20815;5.47;43.429;0;1;0
20801;5.542;45.068;1;1;1
20815;5.542;45.068;0;1;1
20801;5.702;48.36;1;1;1
20815;5.702;48.36;0;1;1
20820;5.702;48.36;1;1;1
20810;5.54;45.005;1;1;1
20810;5.702;48.36;1;1;1
20820;5.541;45.004;1;1;1
20801;5.541;45.004;1;1;0
20801;5.479;43.592;1;1;1
20810;5.637;47.03;1;1;1
20815;5.473;43.457;0;1;1
20820;5.637;47.03;1;1;1
20801;5.473;43.457;1;1;1
20801;5.48;43.6;1;1;0
20815;5.766;49.537;0;1;0
20810;5.766;49.537;1;1;1
20801;5.48;43.6;1;1;1
20801;5.766;49.537;1;1;1
20820;5.48;43.6;1;1;1
20820;5.766;49.537;1;1;1
20810;5.474;43.453;1;1;0
20815;5.765;49.507;0;1;1
20820;5.474;43.453;1;1;1
20820;5.765;49.507;1;1;1
20810;5.765;49.507;1;1;1
20810;5.468;43.307;1;1;1
20820;5.473;43.425;1;1;1
20810;5.664;47.546;1;1;0
20810;5.572;45.633;1;1;0
20820;5.664;47.546;1;1;0
20801;5.6;46.21;0;1;0
20801;5.665;47.546;1;1;1
20815;5.665;47.546;0;1;1
20820;5.596;46.131;1;1;0
20815;5.531;44.713;0;1;0
20820;5.532;44.713;1;1;0
20810;5.532;44.713;1;1;0
20801;5.532;44.713;0;1;0
20820;5.469;43.288;1;1;1
20820;5.521;44.467;1;1;0
20810;5.521;44.467;1;1;0
20815;5.521;44.467;0;1;0
20801;5.521;44.467;0;1;0
20801;5.479;43.493;1;1;1
20810;5.598;46.132;1;0;0
20801;5.769;49.515;1;1;1
20810;5.769;49.515;1;1;1
20801;5.706;48.305;0;1;0
20810;5.706;48.305;1;1;0
20815;5.706;48.305;0;1;0
20801;5.771;49.549;1;1;1
20820;5.77;49.515;1;1;1
20820;5.511;44.203;1;1;1
20801;5.562;45.333;1;1;1
20810;5.511;44.203;1;1;1
20820;5.609;46.335;1;1;1
20810;5.609;46.335;1;1;1
20801;5.472;43.286;1;1;1
20820;5.472;43.286;1;1;1
20810;5.551;45.071;1;1;1
20801;5.473;43.303;1;1;0
20820;5.551;45.071;1;1;1
20810;5.705;48.258;1;1;0
20801;5.705;48.258;0;1;0
20815;5.705;48.258;0;1;1
20815;5.472;43.285;0;1;1
20820;5.564;45.347;1;1;1
20801;5.67;47.549;0;1;0
20810;5.765;49.388;1;0;0
20801;5.765;49.388;1;1;0
20810;5.476;43.351;1;1;1
20801;5.476;43.351;0;1;1
20820;5.476;43.351;1;1;1
20815;5.528;44.537;0;1;0
20815;5.476;43.351;0;1;1
20810;5.484;43.54;1;1;1
20810;5.501;43.924;1;1;0
20815;5.474;43.292;0;1;1
20820;5.628;46.671;1;1;1
20810;5.628;46.671;1;1;1
20801;5.502;43.924;1;1;1
20810;5.566;45.348;1;1;1
20801;5.474;43.292;1;1;1
20815;5.502;43.924;0;1;1
20801;5.492;43.692;1;1;0
20815;5.566;45.348;0;1;1
20810;5.477;43.341;1;1;1
20820;5.502;43.924;1;1;0
20801;5.477;43.342;1;1;1
20820;5.529;44.541;1;1;0
20801;5.529;44.541;0;1;0
20810;5.529;44.541;1;1;0
20801;5.484;43.496;0;1;0
20801;5.476;43.319;1;1;1
20815;5.604;46.15;0;1;0
20801;5.604;46.15;1;1;0
20820;5.477;43.314;1;1;1
20815;5.477;43.315;0;1;1
20801;5.567;45.352;1;1;0
20801;5.611;46.266;1;1;0
20815;5.611;46.266;0;1;1
20820;5.476;43.291;1;1;1
20810;5.477;43.314;1;1;1
20810;5.477;43.301;1;1;1
20815;5.489;43.596;0;1;1
20810;5.476;43.291;1;1;1
20820;5.478;43.297;1;1;1
20810;5.48;43.323;1;1;0
20820;5.735;48.694;1;1;1
20810;5.735;48.694;1;1;1
20810;5.576;45.463;1;1;0
20801;5.685;47.699;0;1;0
20810;5.685;47.699;1;1;0
20815;5.685;47.699;0;1;0
20820;5.577;45.463;1;1;0
20801;5.577;45.464;1;0;0
20801;5.58;45.535;1;1;1
20801;5.481;43.298;1;1;1
20801;5.483;43.355;1;1;1
20801;5.552;44.9;1;1;0
20820;5.489;43.482;1;1;1
20820;5.552;44.9;1;1;1
20810;5.552;44.9;1;1;1
20820;5.494;43.597;1;1;1
20810;5.494;43.597;1;1;1
20820;5.722;48.402;1;1;0
20810;5.498;43.68;1;1;1
20820;5.498;43.68;1;1;1
20815;5.49;43.481;0;1;1
20820;5.611;46.149;1;1;1
20810;5.611;46.149;1;1;1
20801;5.722;48.402;1;1;0
20815;5.722;48.402;0;1;1
20801;5.559;45.044;1;1;1
20810;5.575;45.386;0;1;1
20801;5.596;45.828;1;0;0
20810;5.699;47.921;1;1;0
20801;5.699;47.921;0;1;0
20815;5.699;47.921;0;1;1
20820;5.5;43.693;1;1;1
20810;5.5;43.693;1;1;1
20801;5.692;47.787;0;1;0
20810;5.692;47.787;1;1;0
20815;5.692;47.787;0;1;0
20815;5.499;43.683;0;1;0
20820;5.648;46.896;1;1;1
20810;5.648;46.896;1;1;1
20801;5.784;49.521;1;1;1
20810;5.483;43.289;1;1;1
20801;5.661;47.153;1;1;0
20815;5.784;49.522;0;1;1
20810;5.784;49.522;1;1;1
20820;5.784;49.522;1;1;1
20820;5.501;43.694;1;0;0
20820;5.485;43.331;1;1;1
20801;5.785;49.518;1;1;1
20801;5.577;45.358;0;1;0
20815;5.486;43.331;0;1;1
20801;5.486;43.331;1;1;1
20815;5.485;43.299;0;1;1
20810;5.487;43.331;1;1;1
20801;5.785;49.503;1;1;1
20801;5.787;49.534;0;1;1
20801;5.579;45.385;1;1;1
20815;5.668;47.226;0;1;0
20801;5.503;43.68;0;1;0
20820;5.503;43.68;1;1;0
20820;5.577;45.321;1;1;1
20815;5.577;45.321;0;1;1
20820;5.489;43.36;1;1;1
20801;5.503;43.662;1;1;1
20815;5.596;45.729;0;1;0
20801;5.608;45.979;1;1;1
20820;5.492;43.411;1;1;1
20801;5.597;45.729;0;1;0
20810;5.49;43.358;1;1;1
20801;5.497;43.51;1;1;0
20820;5.757;48.928;1;1;0
20810;5.597;45.731;1;1;0
20801;5.572;45.174;1;1;0
20815;5.506;43.694;0;1;1
20801;5.506;43.694;1;1;1
20810;5.589;45.536;1;1;0
20815;5.572;45.173;0;1;1
20810;5.496;43.469;1;1;0
20810;5.506;43.69;1;1;0
20801;5.623;46.232;1;1;0
20815;5.623;46.232;0;1;0
20801;5.497;43.47;1;1;1
20820;5.547;44.609;1;1;0
20815;5.547;44.609;0;1;0
20801;5.547;44.609;0;1;0
20810;5.547;44.609;1;1;0
20815;5.497;43.469;0;1;1
20820;5.497;43.469;1;1;1
20820;5.676;47.31;1;1;0
20801;5.676;47.31;1;1;0
20810;5.676;47.31;1;1;0
20815;5.676;47.31;0;1;0
20810;5.498;43.486;1;1;0
20801;5.498;43.486;1;1;0
20801;5.583;45.364;0;1;0
20810;5.49;43.278;1;1;1
20801;5.697;47.723;1;1;0
20815;5.697;47.723;0;1;0
20810;5.697;47.723;1;1;0
20801;5.716;48.077;1;1;0
20820;5.716;48.077;1;1;0
20815;5.716;48.077;0;1;0
20810;5.716;48.077;1;1;0
20820;5.569;45.029;1;1;1
20810;5.569;45.029;1;1;1
20801;5.569;45.029;1;1;1
20820;5.681;47.364;1;1;1
20815;5.492;43.291;0;1;1
20801;5.503;43.541;1;1;0
20810;5.682;47.364;1;1;1
20801;5.783;49.307;1;1;1
20820;5.626;46.215;1;1;1
20810;5.626;46.215;1;1;1
20801;5.584;45.321;1;1;1
